CITATION,INSTRUMENT,Neutral Citation
"['[2002] IEHC 14', '[2022] IECA 11', '[2020] IECA 87', '[2014] 1 IR 749', '[1893] 1 QB 439', '[2015] IESC 96', '[2015] 2 IR 656', '[2014] IESC 44']",[],2022_IECA_146
[],"['Employment Equality Act 1998', 'Employment Equality Act', 'Pensions Act 1990']",2022_IEHC_363
"['[2021] IESCDET 135', '[2005] IECCA 143', '[2014] IESC 17', '[2014] 2 IR 591', '[2017] IESC 1', '[2018] 1 IR 1', '(App No 36391/02)', '(2009) 49 EHRR 19', '[2015] IESC 31', '[2017] 1 IR 417', '[2007] IEHC 108', '(2015) 61 EHRR 9', '(2019) 69 EHRR 1', '[2009] 2 IR 124', '[1999] 2 I.R. 390', '[2014]2 I.R. 591', '[2010] UKSC 43', '[2017] IESC 54', '[2019] 1 IR 96', '384 US 436']","['Criminal Justice (Forensic Evidence) Act 1990', 'Criminal Justice Act 2006', 'Criminal Justice Act 2007', 'Criminal Justice (Forensic Evidence', 'Database) Act 2014', 'Offences against the State Act', 'Criminal Justice Act', 'Criminal Justice (Drug Trafficking) Act', '1990 Act', 'Act of 1990', 'European Convention']",2022_IESC_29
"['[2022] IESC 19', '[2015] 4 I.R. 535', '[2021] IESC 63', '[2022] IESC 16', '[2021] IESCDET 90', '[2014] IEHC 79', '[2021] IEHC 224', '[2022] IESC 18']","['Environment) Regulations 2007', 'AIE Regulations', 'Directive 2003/4/EC', 'AIE Directive', 'Environment (Miscellaneous Provisions) Act 2011', 'Act of 2011', '2011 Act']",2022_IESC_28
"['[2019] IEHC 462', '[2020] IEHC 56', '[2021] IESC 77', '[2002] IRLR 109', '[2017] EWCA Civ 979', '[2018] ICR 1850']","['Workplace Relations Commission Act', '2015 Act', 'Protected Disclosure Act', '2014 Act', 'Act of 2014', 'Protection of Employees (Fixed Term Work) Act 2003', 'Terms of Employment (Information) Act 1994', 'Payments of Wages Act 1991', 'Respondent’s Health and Safety Framework', 'Respondent’s Protected Disclosure Procedure', 'Garda Síochána Act', 'European Union (Protection of Trade Secrets) Regulations 2018', 'Protected Disclosures Act 2014', 'Payment of Wages Act 1991', 'Enterprise and Regulatory Reform Act 2013', '2013 Act', 'Industrial Relations Act 1990', 'Protected Disclosures Act 2014)(Declaration', '2015 Code']",2022_IEHC_335
"['[2020]\xa0IEHC\xa0149', '[2020]\xa01\xa0I.R.\xa0394', '[2020]\xa02\xa0I.L.R.M.\xa0483', '[2020]\xa02 I.L.R.M.\xa0483']","['PERSONAL INJURIES ASSESSMENT BOARD ACT 2003', 'Civil Liability Act 1961', 'Personal Injuries Assessment Board Act 2003', 'Legal Services Regulation Act 2015']",2022_IEHC_374
"['[2016] IEHC 318', '[1946] 80 ILTR 1', '[1972] Fam 33', '[2012] IEHC 285', '[1978] IR 55', '[1998] 2 IR 596', '[1951] 2 AER 1041']","['Succession Act', 'Administration of Estates Act', 'Succession Act 1965', 'Probate Divorce and Admiralty Division']",2022_IEHC_417
"['[2021] IEHC 732', '[2017] IEHC 94', '[2019] IEHC 269', '[2007] IEHC 369', '[2015] IEHC 528', '[2017] IECA 296', '[2015] IEHC 441', '[205] IEHC 528', '[2021] IESC 24', '[1965] IR 217', '[2015] IESC 57', '[2020] IESC 63', '[2019] IEHC 47', '[2008] 3 IR 663', '[2002] IR 135', '[1981] I.L.R.M. 379', '[2021] IEHC 781', '[2013] 2 IR 555', '[2018] 1 ILRM 361', '[2022] IEHC 164', '[2020] IEHC 615', '[2009] IESC 81', '[2015] IESC 64', '[2015] 3 I.R. 164', '[2013] IESC 4', '[2005] ECR I-5093', '[2009] ECR I-9147', '[2011] ECR I-13427', '[1991] ECR I-5469']","['International Protection Act', '2015 Act', 'European Convention', 'International Protection Act 2015', 'Workplace Relations Act', 'WR Act 2015', 'Irish Nationality and Citizenship Act', '1956 Act', '1951 Convention', 'Act of 2015', 'United Nations Convention', 'Geneva Convention', 'Origin) Order 2018', '2015 Acts', 'OSAC “Georgia 2020 Crime', 'Minister’s 2018', 'Minister’s s. 72', 'Asylum Procedures Directive', 'Directive 2013/32', 'Directive 2005/85', 'ECHR', 'Human Rights Act', 'Convention', '1999 Act', 'Immigration Act']",2022_IEHC_440
"['[2020] IESC 27', '[2022] IEHC 284', '[2012] IEHC 338', '[2014] IEHC 567', '[2018] IESC 10', '[2022] IEHC 278', '(Case C83/11)', '[2020] IESC 78', '[2021] IECA 1', '[2020] IESC 48']","['European Communities (Free Movement of Persons) Regulations 2015', '2015 Regulations', 'Directive 2004/38/EC', 'Citizens Directive']",2022_IEHC_339
"['4 EU Fam)', '[2020] IESC 27', '[2021] IEHC 356', '[2021] IESC 24']","['2015 Regulations', 'Immigration Act', 'EU Treaty', 's.4(7) Immigration Act 2004', 'Regulations and Directive', 'Treaty Rights Section of', 'Review Decision   The', 'State (Regulation 3(1)', 'Regulations of 2006', 'Civil Registration Act 2004', 'Council Directive', 'Citizens Directive']",2022_IEHC_378
"['2019 / 8397 P', '[1981] I.R. 306', '[2004] 1 IR 506', '[2016] IEHC 353', '[2000] IEHC 189', '[2009] IEHC 41', '[2009] IEHC 15', '[2006] 17 E.L.R. 137', '[2008] IESC 14']","['Data Protection Act', 'Protected Disclosures Act', 'EU General Data Protection Regulation', 'Employment Equality Acts', 'Unfair Dismissals Act', 'Employment Equality Act', 'Equality Act', 'Employment Equality Acts.', '2014 Act']",2022_IEHC_397
"['[2020] IECA 355', '[2009] IEHC 346', '[2010] 4 IR 113', '[2006] 1 IR 201', '[2017] IEHC 311', '[2012] IESC 29', '[2012] 2 IR 570', '[2014] IESC 63', '[2014] 2 IR 786', '[2015] IEHC 725', '[2015] IECA 27', '[2004] 2 IR 435', '[2021] IEHC 390', '[2008] 1 ILRM 416', '[1992] 1 IR 425', '[2001] IESC 110', '[2021] IECA 72', '[2018] IECA 290', '[1997] 2 ILRM 458', '[2004] 2 ILRM 364', '[2007] IEHC 153', '[2008] 1 IR 277', '[2012] IESC 58', '[2013] 1 IR 142', '[1997] 2 ILRM 508', 'In Case C-201/02 R', '[2020] IESC 39', '[2021] 1 IR 119', '[2018] IESC 39', '[2021] 1 IR 81', '[2015] IEHC 357', '[2022] IECA 47', '[2011] IESC 2', '[2011] 1 IR 729', '[2013] IESC 49', '[2013] 4 IR 274']","['Directive 2014/55', 'Directive 92/43/EEC', 'Planning and Development Act 2000', 'Directive 2014/52', 'Planning Act', 'EIA Directive', 'Habitats Directive', 'EIA and Habitats Directive', 'European Directive', 'Planning and Development Act', 'Council Directive 2014/52', 'Constitution.', 'Environmental Agency Act 1992', '1992 Act', 'Immigration Act 1999', 'Illegal Immigrants (Trafficking) Act 2000', 'Refugee Act 1996', '2000 Act']",2022_IECA_126
"['[2013]\xa04\xa0I.R.\xa0274', '[2013]\xa0IESC\xa049', '[2021]\xa0IECA\xa0114', '[2014] IEHC 79', '[2007]\xa0IEHC\xa0241', '[2011]\xa01\xa0I.R.\xa0443', '[2006] IEHC 223', '[2006] IESC 27', '[2017] IEHC 217', '[2013] IEHC 146']","['TAXI REGULATION ACT 2013', 'Taxi Regulation Act 2013', 'Taxi Regulation (Small Public Service Vehicle) Regulations 2015', 'Legal Services Regulation Act 2015']",2022_IEHC_354
"['[2019] IESC 41', '[2017] IESC 31', '[1998] 1 AER 98', '[2019] IESC 2', '[1988] ILRM 373', '[1976] 1 WLR 989', '[2021] IEHC 78', '[2020] BUS LR 67', '[2011] UKSC 50', '[2015] UKSC 36', '[1998] 2 Lloyds Rep. 209', '[1988] 2 EGLR 40']","['Competitions (Amendment) Act 2006', 'Competition and Consumer Protection Act', 'Competition and Consumer Protection Act 2014', 'Environment Retail Planning Guidelines 2012']",2022_IEHC_342
"['[2005] IESC 89', '[2019 IESC 28', '[2018] IECA 352', '[2012] 3 IR 549', '[2006] 17 ELR 137', '[2007] IEHC 386', '[2008] 2 I.R. 205', '[2007] IEHC 432', '[2019] IESC 92', '[2016] 2 IR 185', '[2011] IEHC 348', '[2021] IESC 26', '[2015] IEHC 591']","['Family Home Protection Act', 'Registration of Title Act 1964', '1964 Act', 'Register of Title Act 1964', '1891 Act', 'Land and Conveyancing Law Reform Act 2009']",2022_IECA_130
"['[2018 1057 S]', '[2008] 2 IR 816']",[],2022_IEHC_315
"['[2020 No.', '[2020] IEHC 477', '[2020] 9 JIC 2301', '[2020] IEHC 601', '[2020] 11 JIC 2402', '[2021] IEHC 281', '[2021] 4 JIC 2704', '[2022] IEHC 25', '[2022] 1 JIC 2106', '[2022] IEHC 231', '[2022] 4 JIC 2601', '[2018] IESC 36', '[2018] 7 JIC 3002', '[2022] IEHC 327', '[1997] EWCA Civ 1575', '[2021] IEHC 362', '[2021] 5 JIC 2705', '[1965] I.R. 70', '(Case C-530/11 European Commission v. United Kingdom (Court of Justice of the European Union', '(Case C-167/17 Klohn v. An Bord Pleanála)', '[2021] IESC 51', '[2021] 8 JIC 0302']","['PLANNING AND DEVELOPMENT ACT 2000', 'Planning and Development Act 2000', 'Aarhus Convention', 'Planning and Development Act', 'EIA Directive', 'Aarhus convention']",2022_IEHC_349
"['[2021] IEHC 297', '[2013] 4 IR 274', '[2005] 1 ILRM 1', '[2014] IESC 8', '[2021] IEHC 568']","['Personal Insolvency Act 2012', 'Personal Insolvency (Amendment) Act 2015', 'Personal Insolvency Acts 2012', 'Act 15', '2012 Act', '2015 Act']",2022_IEHC_373
"['[2014] IECCA 14', '[2019] IECA 260']","['Misuse of Drugs Act', '1977 Act']",2022_IECA_140
"['2019/386/S]', '[2001] 4 IR 607', '[2003] 4 IR 1', '[2016] IEHC 69', '[2014] 1 IR 749', '[2014] 1 IR 1']",[],2022_IEHC_365
"['[2012] 4 IR 634', '[2021] IEHC 115', '[2019] IESC 28', '[2022] IESC 2', '[2019] IESC 65', '[2020] 2 IR 1', '[2000] IESC 80', '[2000] 4 IR 68', '[2008] IEHC 376', '[2013] IEHC 311', '[2019] IESC 92', '[1993] ILRM 657', '[1986] 1 WLR 1498', '[2008] IEHC 447']",[],2022_IECA_137
"['[2020]\xa0IEHC\xa0293', '[2021]\xa0IEHC\xa0691', '[2004] IESC\xa024', '[2004]\xa01\xa0I.R.\xa0512', '[2022]\xa0IEHC\xa012', '[1996]\xa02\xa0I.R.\xa0459', '[2021]\xa0IEHC\xa0199', '[2020]\xa0IEHC\xa0192', '[2004]\xa0IESC\xa024', '[2021]\xa0IECA\xa041', '[2004] 1 I.R. 512', '[2018]\xa0IEHC\xa0606', '[2020]\xa0IECA\xa0335', '[2021]\xa0IEHC\xa0288', '[2021]\xa0IEHC\xa0103', '[2022]\xa0IEHC\xa092']","['Circuit Court Rules', 'Statute of Limitations 1957', 'Statute of Limitations', 'Credit Institutions (Stabilisation) Act 2010', 'Legal Services Regulation Act 2015']",2022_IEHC_353
['2017  §2'],[],2022_IEHC_390
"['[2016] IECA 206', '[2015] IECA 74', '[2022] IEHC 126', '[1996] 2 IR 459']",['Legal Services Regulation Act'],2022_IEHC_369
"['[2014] IEHC 213', '[2021] IECA 113', '[1988] ILRM 629', '[2020] IESC 28', '[2014] IEHC 483', '[2013] IESC 11', '[2020] IEHC 154', '[2021] IECA 352', '[1984] 1 N.Z.L.R 309', '[2008] 1 I.R. 436', '[2018] IESC 49', '[2019] IESC 6', '[1943] 1 K.B. 593', '[2017] IECA 43', '[2020] IECA 239', '[2011] IEHC 361', '[1957] Ir Jur Rep 10', '[2005] IEHC 216', '[1990] 1 All E.R. 269']","['Civil Legal Aid Act 1995', 'Evidence of Previous Relevant Convictions 6.1', 'Statute of Limitations', 'Statute of Limitations (Amendment) Act']",2022_IEHC_386
"['[2001] 4 IR 607', '[2014] 1 IR 749', '[2003] 4 IR 1', '[2022] IEHC 365']",[],2022_IEHC_410
"['[2009] I.R. 366', '[2001] 2 ILRM 174', '[2001] 1 I.R. 627', '[1978] I.R. 223', '[1978] IR 223', '[2009] IR 366', '[2001] 1 IR 627', '[2017] IEHC 240', '[2018] IEHC 790', '[2015] IEHC 153']","['Circuit Court Rules', 'Statute of Limitations 1957', 'Statute of Limitations (Amendment) Act', 'Personal Injuries Assessment Board Act', 'Civil Liability and Courts Act 2004', 'Statute of Limitations', 'Statute of Limitations (Amendment) Act of 1991', 'Statute.', 'PIAB Act', 'Liability for Defective Products Act 1991', '2003 Personal Injuries Assessment Board Act']",2022_IEHC_391
"['[2022]\xa0IEHC\xa0228', '[2021]\xa0IECA\xa0328', '[2020]\xa0IECA\xa036', '[2016]\xa0IESC\xa048', '[2016]\xa02\xa0I.R.\xa0680', '[2020]\xa0IESC\xa042']",['Legal Services Regulation Act 2015'],2022_IEHC_352
"['[2020] IECA 367', '[K.G.]', '[2017] IECA 111', '[1982] I.R. 90', '[2006] 4 I.R. 329', '[2016] IECA 270', '[1998] 2 I.R. 439', '[2000] WJSC-CCA 3164', '[2017] IECA 71', '[2021] IECA 185', 'Decision 53', '(1843) 3 Hare 100', '67 ER 313', '(1994) 21 Journal of Law & Society 151', '[1988] Q.B. 462', '[2015] EWCA Crim 1277', '[2016] QB 146', '[2017] EWCA Crim 742', '[2019] EWCA 2101', '[2020] 1 Cr App R 15']","['Offences Against the Person Act 1861', 'Criminal Law (Rape) Act 1981', 'Criminal Law (Rape) (Amendment) Act 1990', 'Sex Qffenders Act 2001', 'Courts (Supplementary Provisions) Act 1961', 'Courts of Justice Act 1924', 'Courts (Supplemental Provisions) Act 1961', 'Act 2014', 'Criminal Procedure Act 1993']",2022_IECA_136
"['[2002] IESC 69', '[2002] 4 IR 409', '[2021] IECA 68']",['Legal Services Regulation Act'],2022_IEHC_364
"['[2019] IEHC 21', '[2020] IESC 10', '[2002] 2 IR 418', '[2018] IESC 16', '[2020] IESC 11', '[2019] IESC 59', '[2017] IEHC 409', '2003 WJSC-HC 9156', '[1997] 2 ILRM 458', '84 r. 20(3)', '[2014] 2 IR 786', '[2012] 2 IR 570', '[2018] IESC 61', '[2011] IESC 23', '[2015] IEHC 528', '[2016] IEHC 424', '[2018] IEHC 410', '[2019] IEHC 319', '[2019] IEHC 573', '[1991] 2 AC 283', '[2019] IEHC 489', '[2016] IEHC 316', '[2009] 1 IR 88', '[2019] IEHC 560', '[2002] 1 IR 164', '[2002] 2 IR 169', '[2015] IESC 26', '[2017] IESC 61', '[2002] IESC 44', '[2002] 2 I.R. 169', '[2010] IESC 3', '[2010] 2 I.R. 701']","['International Protection Act 2015', '2015 Act', 'Refugee Act', 'International Protection Act', 'Immigration Protection Appeals Tribunal', 'European Convention', 'Illegal Immigrants (Trafficking) Act', 'Employment Permits (Amendments) Act', '2000 Act', 'Act of 2000', 'Illegal Immigrants (Trafficking) Act 2000', 'ECHR', 'Constitution or ECHR']",2022_IECA_141
"['[2022 No.', '[2021] IECA 259', '[2022] IEHC 6', '[2022] 1 JIC 1410', '[2022] IEHC 337', '[2022] 6 JIC 1002', '[2022] IEHC 328', '[2022] 6 JIC 0903', '[2021] IEHC 265', '[2021] 5 JIC 2704']","['Superior Courts 1986', 'Planning and Development Act 2000', 'Urban Development and Building Heights Guidelines for Planning Authorities 2018', 'Environment (Miscellaneous Provisions) Act 2011', 'Aarhus Convention', '2000 Act', '2016 Act', 'National Planning Framework', 'Binding Reductions Regulation', 'Surface Waters) Regulations 2009', 'Surface Waters Regulations', 'Water Framework Directive', 'Constitution Validity of Guidelines 7', 'Environment (Miscellaneous Provisions) Act 2001', '2011 Act', 'Regulations 2018/842', 'Directive 2011/92']",2022_IEHC_372
['[2004] IEHC 359'],[],2022_IEHC_348
[],[],2022_IEHC_388
"['[2018-3417-P]', '[2005] 2 I.R. 388', '[2016] IEHC 742', '[2006] IEHC 156', '[2007] IEHC 313', '[2015] IESC 21', '[1995] 3 I.R. 511', '[1996] ILRM 290', '[2001] 1 I.R. 311', '[2008] IEHC 42']","['Occupier’s Liability Act 1995', 'Control of Dogs Act 1986']",2022_IEHC_367
"['[2021] IECA 293', '[1998] EMLR 161', '[2015] IESC 103', '[2015] 4 IR 535', '[2020] IECA 110', '[2020] IEHC 345', '[2006] IEHC 240', '[2007] 2 IR 81', '[2020] IECA 183', '[2012] IESC 39', '[2012] 3 IR 222', '[2011] IEHC 100', '[2012] IEHC 391', '[2020] IEHC 277']","['Companies Act 2014', 'Legal Services Regulation Act 2015', '2015 Act', 'pre-2015 Act']",2022_IECA_142
"['[2022 No.', '[2005] 1 I.R. 1', '[2002] 3 I.R. 334', '[2011] 3 I.R. 717', '[2003] 1 I.R. 326', '[2020] IEHC 562', '[2021] IECA 177', '[1979] A.C. 593', '[2001] 1 A.C. 596', '[2002] Fam.', '[1973] Fam.']","['DIVORCE) ACT 1996', 'Family Law Divorce Act 1996', 'Family Law (Divorce) Act 1996', 'Act of 1996']",2022_IEHC_330
"['2021/182 CA]  IN THE', '[2020] IEHC 163', '[2016] IEHC 309']","['Personal Insolvency Acts 2012', 'Personal Insolvency Act 2012', 'Bankruptcy Act 1988']",2022_IEHC_371
"['[2022 No.', '5 HLC]', '[2010] 2 IR 162', '[1998] 2 I.R. 244', '[2015] IECA 265', '[2020] IEHC 686', '[2000] 2 I.R. 416', '[1994] 3 SCR 551', '[2011] 3 IR 683', '[2020] IECA 302', '[2019] IESC 10']","['HAGUE CONVENTION', 'Hague Convention', 'Convention']",2022_IEHC_424
"['[2019] IEHC 628', '[1993] I.L.R.M. 497', '[2019] IEHC 854', '[2013] IESC 44', '[2001] 4 IR 463', '[1987] D.L.R. (4th) 685', '[1981] I.R. 306', '[1992] 1 IR 425', '[1993] ILRM 497', '[1999] 1 IR 249', '[2021] IEHC 320', '[2019] IESC 72', '[2013] IESC 16', '[1992] 1 I.R. 425', '[1981] IR 306', '[2014] IR 301']","['Criminal Justice Act 1994', 'Criminal Justice Act', 'Administration of Estates Act', 'Succession Act', 'Companies Act', 'Statute of Limitations 1957']",2022_IECA_139
"['[2006] IEHC 207', '[2017] 2 IR 382', '[1987] ILRM 669', '[2016] IECA 298', '[2013] IEHC 360']","['Civil Liability and Courts Act 2004', 'Act of 2004']",2022_IEHC_351
"['[2006] 3 IR 238', '[1981] 1 W.L.R. 1039', '[2015] IECA 65', '[1981] QB 720', '[2020] IECA 181', '[2012] IECCA 82', '[1990] ILRM 780']","['Criminal Procedure Act 2010', 'Firearms and Offensive Weapons Act 1990']",2022_IECA_135
"['[1983] IR 141', '[2017] IECA 64', '[1992] IR 210', '[2012] IR 505', '[2021] IECA 96', '[2012] IESC 25', '[2018] 1 IR 505', '[2017] IESC 50', '[2017] 3 IR 707', '[2015] IECA 158', '[2017] IESC 14', '[2020] IECA 200']",[],2022_IECA_134
